Displacement in m,Displacement in mm,Load in N,Load in kN
0.004632,4.631847,26847.070312,26.847070
0.004632,4.631848,26847.060547,26.847061
0.004632,4.631849,26847.052734,26.847053
0.004632,4.631850,26847.041016,26.847041
0.004632,4.631852,26847.027344,26.847027
0.004632,4.631854,26847.013672,26.847014
0.004632,4.631855,26847.009766,26.847010
0.004632,4.631855,26847.005859,26.847006
0.004632,4.631856,26847.000000,26.847000
0.004632,4.631856,26846.994141,26.846994
0.004632,4.631858,26846.982422,26.846982
0.004632,4.631860,26846.966797,26.846967
0.004632,4.631861,26846.960938,26.846961
0.004632,4.631862,26846.955078,26.846955
0.004632,4.631863,26846.949219,26.846949
0.004632,4.631863,26846.947266,26.846947
0.004632,4.631863,26846.949219,26.846949
0.004632,4.631863,26846.947266,26.846947
0.004632,4.631863,26846.945312,26.846945
0.004632,4.631863,26846.941406,26.846941
0.004632,4.631864,26846.939453,26.846939
0.004632,4.631864,26846.933594,26.846934
0.004632,4.631865,26846.925781,26.846926
0.004632,4.631867,26846.916016,26.846916
0.004632,4.631867,26846.914062,26.846914
0.004632,4.631867,26846.912109,26.846912
0.004632,4.631867,26846.914062,26.846914
0.004632,4.631867,26846.912109,26.846912
0.004632,4.631867,26846.910156,26.846910
0.004632,4.631868,26846.908203,26.846908
0.004632,4.631869,26846.902344,26.846902
0.004632,4.631869,26846.894531,26.846895
0.004632,4.631871,26846.882812,26.846883
0.004632,4.631871,26846.878906,26.846879
0.004632,4.631872,26846.871094,26.846871
0.004632,4.631873,26846.865234,26.846865
0.004632,4.631874,26846.859375,26.846859
0.004632,4.631875,26846.849609,26.846850
0.004632,4.631877,26846.833984,26.846834
0.004632,4.631879,26846.820312,26.846820
0.004632,4.631881,26846.806641,26.846807
0.004632,4.631882,26846.800781,26.846801
0.004632,4.631883,26846.792969,26.846793
0.004632,4.631884,26846.781250,26.846781
0.004632,4.631884,26846.777344,26.846777
0.004632,4.631885,26846.775391,26.846775
0.004632,4.631886,26846.769531,26.846770
0.004632,4.631886,26846.763672,26.846764
0.004632,4.631888,26846.753906,26.846754
0.004632,4.631890,26846.738281,26.846738
0.004632,4.631890,26846.732422,26.846732
0.004632,4.631891,26846.724609,26.846725
0.004632,4.631893,26846.712891,26.846713
0.004632,4.631894,26846.707031,26.846707
0.004632,4.631895,26846.701172,26.846701
0.004632,4.631896,26846.689453,26.846689
0.004632,4.631897,26846.685547,26.846686
0.004632,4.631897,26846.681641,26.846682
0.004632,4.631897,26846.677734,26.846678
0.004632,4.631898,26846.671875,26.846672
0.004632,4.631899,26846.664062,26.846664
0.004632,4.631901,26846.650391,26.846650
0.004632,4.631902,26846.644531,26.846645
0.004632,4.631903,26846.638672,26.846639
0.004632,4.631904,26846.626953,26.846627
0.004632,4.631905,26846.623047,26.846623
0.004632,4.631905,26846.617188,26.846617
0.004632,4.631907,26846.607422,26.846607
0.004632,4.631909,26846.593750,26.846594
0.004632,4.631909,26846.587891,26.846588
0.004632,4.631910,26846.582031,26.846582
0.004632,4.631911,26846.574219,26.846574
0.004632,4.631912,26846.566406,26.846566
0.004632,4.631914,26846.554688,26.846555
0.004632,4.631914,26846.550781,26.846551
0.004632,4.631915,26846.542969,26.846543
0.004632,4.631916,26846.533203,26.846533
0.004632,4.631917,26846.531250,26.846531
0.004632,4.631917,26846.525391,26.846525
0.004632,4.631918,26846.517578,26.846518
0.004632,4.631920,26846.505859,26.846506
0.004632,4.631921,26846.500000,26.846500
0.004632,4.631922,26846.494141,26.846494
0.004632,4.631923,26846.484375,26.846484
0.004632,4.631924,26846.474609,26.846475
0.004632,4.631924,26846.470703,26.846471
0.004632,4.631925,26846.466797,26.846467
0.004632,4.631926,26846.460938,26.846461
0.004632,4.631926,26846.457031,26.846457
0.004632,4.631927,26846.451172,26.846451
0.004632,4.631928,26846.441406,26.846441
0.004632,4.631930,26846.429688,26.846430
0.004632,4.631930,26846.425781,26.846426
0.004632,4.631931,26846.417969,26.846418
0.004632,4.631933,26846.408203,26.846408
0.004632,4.631934,26846.396484,26.846396
0.004632,4.631936,26846.386719,26.846387
0.004632,4.631937,26846.376953,26.846377
0.004632,4.631937,26846.373047,26.846373
0.004632,4.631938,26846.367188,26.846367
0.004632,4.631939,26846.357422,26.846357
0.004632,4.631939,26846.357422,26.846357
0.004632,4.631939,26846.357422,26.846357
0.004632,4.631939,26846.357422,26.846357
0.004632,4.631939,26846.355469,26.846355
0.004632,4.631939,26846.357422,26.846357
0.004632,4.631939,26846.357422,26.846357
0.004632,4.631939,26846.357422,26.846357
0.004632,4.631939,26846.355469,26.846355
0.004632,4.631939,26846.357422,26.846357
0.004632,4.631939,26846.357422,26.846357
0.004632,4.631939,26846.357422,26.846357
0.004632,4.631939,26846.355469,26.846355
0.004632,4.631939,26846.357422,26.846357
0.004632,4.631939,26846.357422,26.846357
0.004632,4.631939,26846.357422,26.846357
0.004632,4.631939,26846.355469,26.846355
0.004632,4.631939,26846.355469,26.846355
0.004632,4.631939,26846.355469,26.846355
0.004632,4.631939,26846.355469,26.846355
0.004632,4.631939,26846.355469,26.846355
0.004632,4.631940,26846.353516,26.846354
0.004632,4.631940,26846.353516,26.846354
0.004632,4.631940,26846.353516,26.846354
0.004632,4.631940,26846.353516,26.846354
0.004632,4.631940,26846.349609,26.846350
0.004632,4.631940,26846.347656,26.846348
0.004632,4.631941,26846.345703,26.846346
0.004632,4.631941,26846.341797,26.846342
0.004632,4.631942,26846.337891,26.846338
0.004632,4.631943,26846.330078,26.846330
0.004632,4.631944,26846.318359,26.846318
0.004632,4.631945,26846.314453,26.846314
0.004632,4.631945,26846.312500,26.846312
0.004632,4.631945,26846.312500,26.846312
0.004632,4.631945,26846.310547,26.846311
0.004632,4.631945,26846.312500,26.846312
0.004632,4.631945,26846.310547,26.846311
0.004632,4.631946,26846.308594,26.846309
0.004632,4.631946,26846.304688,26.846305
0.004632,4.631947,26846.298828,26.846299
0.004632,4.631948,26846.291016,26.846291
0.004632,4.631949,26846.283203,26.846283
0.004632,4.631950,26846.275391,26.846275
0.004632,4.631951,26846.263672,26.846264
0.004632,4.631952,26846.259766,26.846260
0.004632,4.631953,26846.253906,26.846254
0.004632,4.631954,26846.242188,26.846242
0.004632,4.631955,26846.240234,26.846240
0.004632,4.631955,26846.234375,26.846234
0.004632,4.631957,26846.226562,26.846227
0.004632,4.631957,26846.222656,26.846223
0.004632,4.631958,26846.218750,26.846219
0.004632,4.631958,26846.210938,26.846211
0.004632,4.631960,26846.201172,26.846201
0.004632,4.631960,26846.197266,26.846197
0.004632,4.631961,26846.191406,26.846191
0.004632,4.631962,26846.185547,26.846186
0.004632,4.631963,26846.179688,26.846180
0.004632,4.631964,26846.169922,26.846170
0.004632,4.631964,26846.167969,26.846168
0.004632,4.631964,26846.162109,26.846162
0.004632,4.631965,26846.156250,26.846156
0.004632,4.631966,26846.148438,26.846148
0.004632,4.631967,26846.140625,26.846141
0.004632,4.631969,26846.130859,26.846131
0.004632,4.631969,26846.126953,26.846127
0.004632,4.631970,26846.121094,26.846121
0.004632,4.631971,26846.111328,26.846111
0.004632,4.631972,26846.107422,26.846107
0.004632,4.631972,26846.103516,26.846104
0.004632,4.631973,26846.095703,26.846096
0.004632,4.631974,26846.091797,26.846092
0.004632,4.631974,26846.087891,26.846088
0.004632,4.631975,26846.083984,26.846084
0.004632,4.631975,26846.080078,26.846080
0.004632,4.631976,26846.074219,26.846074
0.004632,4.631978,26846.064453,26.846064
0.004632,4.631978,26846.060547,26.846061
0.004632,4.631978,26846.054688,26.846055
0.004632,4.631980,26846.046875,26.846047
0.004632,4.631981,26846.039062,26.846039
0.004632,4.631982,26846.031250,26.846031
0.004632,4.631982,26846.029297,26.846029
0.004632,4.631983,26846.025391,26.846025
0.004632,4.631984,26846.017578,26.846018
0.004632,4.631985,26846.011719,26.846012
0.004632,4.631985,26846.005859,26.846006
0.004632,4.631986,26845.998047,26.845998
0.004632,4.631987,26845.992188,26.845992
0.004632,4.631988,26845.986328,26.845986
0.004632,4.631989,26845.976562,26.845977
0.004632,4.631990,26845.966797,26.845967
0.004632,4.631991,26845.957031,26.845957
0.004632,4.631993,26845.947266,26.845947
0.004632,4.631994,26845.937500,26.845938
0.004632,4.631994,26845.933594,26.845934
0.004632,4.631995,26845.927734,26.845928
0.004632,4.631996,26845.919922,26.845920
0.004632,4.631997,26845.917969,26.845918
0.004632,4.631997,26845.916016,26.845916
0.004632,4.631997,26845.914062,26.845914
0.004632,4.631997,26845.912109,26.845912
0.004632,4.631998,26845.914062,26.845914
0.004632,4.631998,26845.912109,26.845912
0.004632,4.631998,26845.910156,26.845910
0.004632,4.631998,26845.910156,26.845910
0.004632,4.631998,26845.908203,26.845908
0.004632,4.631998,26845.906250,26.845906
0.004632,4.631998,26845.902344,26.845902
0.004632,4.631999,26845.896484,26.845896
0.004632,4.632000,26845.888672,26.845889
0.004632,4.632001,26845.884766,26.845885
0.004632,4.632001,26845.880859,26.845881
0.004632,4.632002,26845.873047,26.845873
0.004632,4.632003,26845.871094,26.845871
0.004632,4.632003,26845.867188,26.845867
0.004632,4.632004,26845.861328,26.845861
0.004632,4.632004,26845.859375,26.845859
0.004632,4.632005,26845.857422,26.845857
0.004632,4.632005,26845.857422,26.845857
0.004632,4.632005,26845.857422,26.845857
0.004632,4.632005,26845.857422,26.845857
0.004632,4.632005,26845.855469,26.845855
0.004632,4.632005,26845.853516,26.845854
0.004632,4.632005,26845.855469,26.845855
0.004632,4.632005,26845.853516,26.845854
0.004632,4.632005,26845.853516,26.845854
0.004632,4.632005,26845.851562,26.845852
0.004632,4.632005,26845.849609,26.845850
0.004632,4.632006,26845.845703,26.845846
0.004632,4.632007,26845.841797,26.845842
0.004632,4.632007,26845.835938,26.845836
0.004632,4.632008,26845.830078,26.845830
0.004632,4.632009,26845.822266,26.845822
0.004632,4.632009,26845.820312,26.845820
0.004632,4.632010,26845.816406,26.845816
0.004632,4.632011,26845.808594,26.845809
0.004632,4.632011,26845.806641,26.845807
0.004632,4.632012,26845.802734,26.845803
0.004632,4.632012,26845.798828,26.845799
0.004632,4.632013,26845.791016,26.845791
0.004632,4.632014,26845.787109,26.845787
0.004632,4.632014,26845.783203,26.845783
0.004632,4.632015,26845.775391,26.845775
0.004632,4.632016,26845.773438,26.845773
0.004632,4.632016,26845.769531,26.845770
0.004632,4.632017,26845.763672,26.845764
0.004632,4.632018,26845.755859,26.845756
0.004632,4.632019,26845.746094,26.845746
0.004632,4.632020,26845.738281,26.845738
0.004632,4.632021,26845.730469,26.845730
0.004632,4.632021,26845.726562,26.845727
0.004632,4.632022,26845.724609,26.845725
0.004632,4.632022,26845.720703,26.845721
0.004632,4.632023,26845.716797,26.845717
0.004632,4.632024,26845.708984,26.845709
0.004632,4.632024,26845.707031,26.845707
0.004632,4.632025,26845.705078,26.845705
0.004632,4.632025,26845.701172,26.845701
0.004632,4.632025,26845.697266,26.845697
0.004632,4.632026,26845.691406,26.845691
0.004632,4.632026,26845.691406,26.845691
0.004632,4.632026,26845.691406,26.845691
0.004632,4.632026,26845.691406,26.845691
0.004632,4.632026,26845.691406,26.845691
0.004632,4.632026,26845.689453,26.845689
0.004632,4.632026,26845.689453,26.845689
0.004632,4.632026,26845.689453,26.845689
0.004632,4.632026,26845.689453,26.845689
0.004632,4.632027,26845.687500,26.845688
0.004632,4.632027,26845.685547,26.845686
0.004632,4.632027,26845.683594,26.845684
0.004632,4.632027,26845.681641,26.845682
0.004632,4.632028,26845.679688,26.845680
0.004632,4.632028,26845.675781,26.845676
0.004632,4.632029,26845.669922,26.845670
0.004632,4.632029,26845.667969,26.845668
0.004632,4.632030,26845.664062,26.845664
0.004632,4.632031,26845.658203,26.845658
0.004632,4.632031,26845.654297,26.845654
0.004632,4.632032,26845.648438,26.845648
0.004632,4.632033,26845.640625,26.845641
0.004632,4.632033,26845.638672,26.845639
0.004632,4.632034,26845.634766,26.845635
0.004632,4.632034,26845.628906,26.845629
0.004632,4.632035,26845.621094,26.845621
0.004632,4.632036,26845.615234,26.845615
0.004632,4.632037,26845.613281,26.845613
0.004632,4.632037,26845.609375,26.845609
0.004632,4.632038,26845.603516,26.845604
0.004632,4.632039,26845.595703,26.845596
0.004632,4.632039,26845.593750,26.845594
0.004632,4.632039,26845.589844,26.845590
0.004632,4.632040,26845.582031,26.845582
0.004632,4.632041,26845.576172,26.845576
0.004632,4.632042,26845.570312,26.845570
0.004632,4.632043,26845.566406,26.845566
0.004632,4.632043,26845.562500,26.845562
0.004632,4.632044,26845.558594,26.845559
0.004632,4.632044,26845.556641,26.845557
0.004632,4.632045,26845.552734,26.845553
0.004632,4.632045,26845.548828,26.845549
0.004632,4.632045,26845.546875,26.845547
0.004632,4.632046,26845.544922,26.845545
0.004632,4.632046,26845.541016,26.845541
0.004632,4.632046,26845.537109,26.845537
0.004632,4.632047,26845.533203,26.845533
0.004632,4.632048,26845.527344,26.845527
0.004632,4.632048,26845.525391,26.845525
0.004632,4.632048,26845.521484,26.845521
0.004632,4.632049,26845.517578,26.845518
0.004632,4.632050,26845.509766,26.845510
0.004632,4.632050,26845.505859,26.845506
0.004632,4.632051,26845.501953,26.845502
0.004632,4.632052,26845.498047,26.845498
0.004632,4.632052,26845.494141,26.845494
0.004632,4.632052,26845.490234,26.845490
0.004632,4.632053,26845.486328,26.845486
0.004632,4.632054,26845.480469,26.845480
0.004632,4.632054,26845.478516,26.845479
0.004632,4.632054,26845.474609,26.845475
0.004632,4.632055,26845.470703,26.845471
0.004632,4.632055,26845.468750,26.845469
0.004632,4.632055,26845.468750,26.845469
0.004632,4.632055,26845.468750,26.845469
0.004632,4.632055,26845.468750,26.845469
0.004632,4.632055,26845.468750,26.845469
0.004632,4.632055,26845.468750,26.845469
0.004632,4.632055,26845.468750,26.845469
0.004632,4.632055,26845.468750,26.845469
0.004632,4.632055,26845.468750,26.845469
0.004632,4.632055,26845.466797,26.845467
0.004632,4.632056,26845.466797,26.845467
0.004632,4.632056,26845.464844,26.845465
0.004632,4.632056,26845.464844,26.845465
0.004632,4.632056,26845.462891,26.845463
0.004632,4.632056,26845.460938,26.845461
0.004632,4.632057,26845.457031,26.845457
0.004632,4.632058,26845.451172,26.845451
0.004632,4.632058,26845.449219,26.845449
0.004632,4.632058,26845.447266,26.845447
0.004632,4.632059,26845.443359,26.845443
0.004632,4.632059,26845.435547,26.845436
0.004632,4.632060,26845.429688,26.845430
0.004632,4.632061,26845.423828,26.845424
0.004632,4.632062,26845.421875,26.845422
0.004632,4.632062,26845.417969,26.845418
0.004632,4.632063,26845.412109,26.845412
0.004632,4.632063,26845.410156,26.845410
0.004632,4.632064,26845.406250,26.845406
0.004632,4.632064,26845.402344,26.845402
0.004632,4.632065,26845.396484,26.845396
0.004632,4.632065,26845.392578,26.845393
0.004632,4.632066,26845.388672,26.845389
0.004632,4.632066,26845.384766,26.845385
0.004632,4.632067,26845.378906,26.845379
0.004632,4.632068,26845.373047,26.845373
0.004632,4.632068,26845.371094,26.845371
0.004632,4.632069,26845.367188,26.845367
0.004632,4.632069,26845.363281,26.845363
0.004632,4.632070,26845.361328,26.845361
0.004632,4.632070,26845.357422,26.845357
0.004632,4.632070,26845.353516,26.845354
0.004632,4.632071,26845.347656,26.845348
0.004632,4.632072,26845.345703,26.845346
0.004632,4.632072,26845.341797,26.845342
0.004632,4.632073,26845.337891,26.845338
0.004632,4.632073,26845.335938,26.845336
0.004632,4.632073,26845.333984,26.845334
0.004632,4.632074,26845.328125,26.845328
0.004632,4.632074,26845.322266,26.845322
0.004632,4.632075,26845.320312,26.845320
0.004632,4.632075,26845.316406,26.845316
0.004632,4.632076,26845.312500,26.845312
0.004632,4.632076,26845.310547,26.845311
0.004632,4.632077,26845.306641,26.845307
0.004632,4.632077,26845.302734,26.845303
0.004632,4.632078,26845.300781,26.845301
0.004632,4.632078,26845.298828,26.845299
0.004632,4.632078,26845.294922,26.845295
0.004632,4.632079,26845.289062,26.845289
0.004632,4.632079,26845.287109,26.845287
0.004632,4.632080,26845.285156,26.845285
0.004632,4.632080,26845.279297,26.845279
0.004632,4.632080,26845.277344,26.845277
0.004632,4.632081,26845.275391,26.845275
0.004632,4.632081,26845.271484,26.845271
0.004632,4.632082,26845.265625,26.845266
0.004632,4.632082,26845.263672,26.845264
0.004632,4.632083,26845.259766,26.845260
0.004632,4.632083,26845.255859,26.845256
0.004632,4.632084,26845.253906,26.845254
0.004632,4.632084,26845.251953,26.845252
0.004632,4.632085,26845.248047,26.845248
0.004632,4.632085,26845.242188,26.845242
0.004632,4.632086,26845.236328,26.845236
0.004632,4.632086,26845.232422,26.845232
0.004632,4.632087,26845.228516,26.845229
0.004632,4.632087,26845.226562,26.845227
0.004632,4.632087,26845.222656,26.845223
0.004632,4.632088,26845.220703,26.845221
0.004632,4.632089,26845.214844,26.845215
0.004632,4.632089,26845.212891,26.845213
0.004632,4.632089,26845.208984,26.845209
0.004632,4.632090,26845.205078,26.845205
0.004632,4.632090,26845.203125,26.845203
0.004632,4.632091,26845.199219,26.845199
0.004632,4.632091,26845.195312,26.845195
0.004632,4.632092,26845.195312,26.845195
0.004632,4.632092,26845.191406,26.845191
0.004632,4.632092,26845.189453,26.845189
0.004632,4.632093,26845.183594,26.845184
0.004632,4.632093,26845.181641,26.845182
0.004632,4.632093,26845.179688,26.845180
0.004632,4.632094,26845.175781,26.845176
0.004632,4.632094,26845.173828,26.845174
0.004632,4.632094,26845.171875,26.845172
0.004632,4.632095,26845.167969,26.845168
0.004632,4.632096,26845.162109,26.845162
0.004632,4.632096,26845.160156,26.845160
0.004632,4.632096,26845.158203,26.845158
0.004632,4.632097,26845.154297,26.845154
0.004632,4.632097,26845.152344,26.845152
0.004632,4.632097,26845.150391,26.845150
0.004632,4.632098,26845.146484,26.845146
0.004632,4.632099,26845.140625,26.845141
0.004632,4.632099,26845.138672,26.845139
0.004632,4.632099,26845.136719,26.845137
0.004632,4.632100,26845.134766,26.845135
0.004632,4.632100,26845.130859,26.845131
0.004632,4.632100,26845.126953,26.845127
0.004632,4.632100,26845.125000,26.845125
