,Time in Minutes,Pressure,Load in kN,O-Stud3-Top,Stud3-Top,O-Stud3-Mid,Stud3-Mid,O-Stud3-Bottom,Stud3-Bottom,O-Stud4-Top,Stud4-Top,O-Stud4-Mid,Stud4-Mid,O-Stud4-Bottom,Stud4-Bottom,O-Stud2-Axial,Stud2-Axial,O-Stud3-Axial,Stud3-Axial,O-Stud4-Axial,Stud4-Axial,O-Stud5-Axial,Stud5-Axial,Pb1-Top-Left,Pb1-Top-Right,Pb1-Mid-Mid,Pb1-Bottom-Left,Pb1-Bottom-Right,Pb1-Pb2-Mid-Left,Pb1-Pb2-Mid-Mid,Pb1-Pb2-Mid-Right,Pb2-Top-Left,Pb2-Top-Right,Pb2-Mid-Mid,Pb2-Bottom-Left,Pb2-Bottom-Right,Pb3-Top-Left,Pb3-Top-Right,Pb3-Mid-Mid,Pb3-Bottom-Left,Pb3-Bottom-Right,Pb3-Pb4-Mid-Left,Pb3-Pb4-Mid-Mid,Pb3-Pb4-Mid-Right,Pb4-Top-Left,Pb4-Top-Right,Pb4-Mid-Mid,Pb4-Bottom-Left,Pb4-Bottom-Right,Pb4-Top of Pb Joint (between Studs 3 & 4),Pb4-Top of Stud 4,Stud2-Mid-Fire-HF,Stud2-Mid-Fire-CF,Stud2-Mid-Amb-HF,Stud2-Mid-Amb-CF,Stud3-Top-Fire-HF,Stud3-Top-Fire-CF,Stud3-Top-Amb-HF,Stud3-Top-Amb-CF,Stud3-Mid-Fire-HF,Stud3-Mid-Fire-CF,Stud3-Mid-Amb-HF,Stud3-Mid-Amb-CF,Stud3-Bottom-Fire-HF,Stud3-Bottom-Fire-CF,Stud3-Bottom-Amb-HF,Stud3-Bottom-Amb-CF,Stud4-Top-Fire-HF,Stud4-Top-Fire-CF,Stud4-Top-Amb-CF,Stud4-Top-Amb-HF,Stud4-Mid-Fire-HF,Stud4-Mid-Fire-CF,Stud4-Mid-Amb-HF,Stud4-Mid-Amb-CF,Stud4-Bottom-Fire-HF,Stud4-Bottom-Fire-CF,Stud4-Bottom-Amb-HF,Stud4-Bottom-Amb-CF,Stud5-Mid-Fire-HF,Stud5-Mid-Fire-CF,Stud5-Mid-Amb-HF,Stud5-Mid-Amb-CF,Furnace-Top-Left,Furnace-Top-Right,Furnace-Bottom-Left,Furnace-Bottom-Right,Average-Furnace,Average-Pb1,Average-Pb1-Pb2,Average-Pb2,Average-Pb3,Average-Pb3-Pb4,Average-Pb4
42696.47333,54,-89.702301,28.82134931,1.61569,-0.318541,3.83562,1.937515,4.446419,3.103299,1.458059,-0.403922,3.730593,1.976953,4.137731,3.017917,8.063734,0.279137,8.06859,0.254505,7.770701,0.467969,7.63192,0.535288,885.162292,887.518555,917.807434,909.067627,918.670105,400.05658,452.570709,511.519012,97.24321,79.28965,98.599289,-56.915791,81.17083,63.523106,62.360596,60.759201,-13.61799,51.929543,41.705063,40.766182,39.263565,31.779963,32.090008,30.815792,28.976498,26.300364,33.056221,31.44438,96.347473,74.138458,64.917549,56.305103,103.889442,81.049728,69.197998,59.391644,98.22818,73.908661,65.208382,58.801552,87.956146,22.656626,-12.008941,49.559364,21.148563,80.306839,60.75808,69.566452,87.702835,70.880081,61.826828,57.410114,86.773605,57.987782,20.618189,46.283386,30.726784,47.937492,58.125713,50.327423,914.225281,892.904175,932.273376,916.862244,914.066269,903.6452026,454.7154337,91.71071633,59.6431115,40.57827,30.63760371
42696.47334,54,-89.697662,28.8198588,1.612406,-0.321825,3.832336,1.934231,4.443135,3.100015,1.451491,-0.41049,3.727309,1.973669,4.147583,3.027769,8.063734,0.279137,8.070232,0.256147,7.769059,0.466327,7.630278,0.533646,885.162292,887.518555,917.807434,909.067627,918.670105,400.05658,452.570709,511.519012,97.24321,79.28965,98.599289,-56.915791,81.17083,63.523106,62.360596,60.759201,-13.61799,51.929543,41.705063,40.766182,39.263565,31.779963,32.090008,30.815792,28.976498,26.300364,33.056221,31.44438,96.347473,74.138458,64.917549,56.305103,103.889442,81.049728,69.197998,59.391644,98.22818,73.908661,65.208382,58.801552,87.956146,22.656626,-12.008941,49.559364,21.148563,80.306839,60.75808,69.566452,87.702835,70.880081,61.826828,57.410114,86.773605,57.987782,20.618189,46.283386,30.726784,47.937492,58.125713,50.327423,914.225281,892.904175,932.273376,916.862244,914.066269,903.6452026,454.7154337,91.71071633,59.6431115,40.57827,30.63760371
42696.47403,55,-89.734962,28.83184329,1.609123,-0.325108,3.832336,1.934231,4.462839,3.119719,1.490898,-0.371083,3.727309,1.973669,4.159077,3.039263,8.060451,0.275854,8.065306,0.251221,7.769059,0.466327,7.633562,0.53693,888.612793,890.496277,920.488403,911.859619,920.958618,408.021271,460.76355,521.548889,97.462982,79.952324,99.853065,-57.742893,82.542015,64.292793,63.061295,61.453804,-14.119294,52.793522,42.040714,41.127098,39.598335,31.936028,32.291843,30.982092,29.180079,26.421074,33.188751,31.511551,98.273636,74.74012,65.545563,56.959057,109.158157,81.865677,69.84536,59.992584,97.571182,74.570969,65.847099,59.445076,88.039314,22.682281,-12.522301,50.025257,21.157358,81.204407,61.548466,70.234596,90.420479,71.512314,62.515324,58.152672,86.786377,58.597855,20.627453,46.785442,30.924749,50.025257,58.638058,50.851498,915.924927,896.853333,934.808777,918.655884,916.5607303,906.483142,463.44457,92.42279033,60.4003535,40.922049,30.78734543
42696.47404,55,-89.73938,28.83326279,1.625542,-0.308689,3.829052,1.930947,4.462839,3.119719,1.494182,-0.367799,3.727309,1.973669,4.157434,3.03762,8.067018,0.282421,8.066127,0.252042,7.772344,0.469612,7.63192,0.535288,888.612793,890.496277,920.488403,911.859619,920.958618,408.021271,460.76355,521.548889,97.462982,79.952324,99.853065,-57.742893,82.542015,64.292793,63.061295,61.453804,-14.119294,52.793522,42.040714,41.127098,39.598335,31.936028,32.291843,30.982092,29.180079,26.421074,33.188751,31.511551,98.273636,74.74012,65.545563,56.959057,109.158157,81.865677,69.84536,59.992584,97.571182,74.570969,65.847099,59.445076,88.039314,22.682281,-12.522301,50.025257,21.157358,81.204407,61.548466,70.234596,90.420479,71.512314,62.515324,58.152672,86.786377,58.597855,20.627453,46.785442,30.924749,50.025257,58.638058,50.851498,915.924927,896.853333,934.808777,918.655884,916.5607303,906.483142,463.44457,92.42279033,60.4003535,40.922049,30.78734543
42696.47474,56,-89.874016,28.87652134,1.572999,-0.361232,3.83562,1.937515,4.464481,3.121361,1.481046,-0.380935,3.760149,2.006509,4.15415,3.034336,8.070302,0.285705,8.066948,0.252863,7.769059,0.466327,7.633562,0.53693,890.541748,893.890442,924.207886,916.097412,922.881226,416.355377,469.569977,532.17218,99.035965,80.74218,101.449211,-58.177475,82.782928,64.861084,63.833332,61.864735,-14.712069,52.933418,42.382404,41.44474,39.937099,32.246254,32.42149,31.151115,29.368458,26.423838,33.412575,31.72381,99.975128,75.312469,66.189606,57.557072,114.417694,82.590599,70.481697,60.619183,101.657463,75.146004,66.38604,59.998421,88.014206,22.682051,-13.021108,50.568165,21.160135,82.057312,62.275604,70.97274,94.119141,71.975548,63.123398,58.893398,87.24469,58.946842,20.626757,47.254745,31.119469,50.423092,59.042725,51.364571,918.501343,899.247803,937.302673,922.799561,919.462845,909.5237428,472.699178,93.742452,60.87314225,41.25474767,30.96393429
42696.47475,56,-89.868942,28.87489106,1.572999,-0.361232,3.838903,1.940798,4.472691,3.129571,1.48433,-0.377651,3.766717,2.013077,4.150867,3.031053,8.06866,0.284063,8.063664,0.249579,7.772344,0.469612,7.63192,0.535288,890.541748,893.890442,924.207886,915.724243,923.15741,417.105133,470.39328,533.120911,99.200531,80.744415,101.449211,-58.177475,82.782928,64.861084,63.90147,61.925293,-14.712069,52.989059,42.42712,41.44474,39.937099,32.246254,32.440731,31.151115,29.37397,26.423838,33.447357,31.72381,100.150124,75.312469,66.189606,57.597069,114.79335,82.590599,70.481697,60.677975,101.657463,75.246918,66.464211,59.998421,88.006805,22.682051,-13.021108,50.604713,21.172171,82.057312,62.275604,71.030701,94.483765,71.975548,63.188187,58.893398,87.345551,58.946842,20.626757,47.30698,31.119469,50.474762,59.042725,51.405384,918.813232,899.247803,937.060425,922.799561,919.4802553,909.5043458,473.5397747,93.79805233,60.9192265,41.269653,30.97243929
42696.47545,57,-90.024544,28.92488599,1.576283,-0.357948,3.832336,1.934231,4.462839,3.119719,1.448207,-0.413774,3.760149,2.006509,4.164002,3.044188,8.062092,0.277495,8.06859,0.254505,7.772344,0.469612,7.633562,0.53693,894.084717,896.19873,926.876343,919.200195,926.766418,425.114349,479.244598,543.312195,100.337074,81.463402,103.083145,-58.926365,83.097298,65.640327,64.764282,62.432804,-15.328825,53.742836,42.763023,41.784103,40.285313,32.054722,32.697914,31.367804,29.564383,26.863943,33.75806,32.00523,101.592331,75.97522,66.816521,58.20546,121.363808,83.675697,71.146408,61.231487,106.505569,75.847908,67.028603,60.462097,87.771652,22.705395,-13.492058,51.073212,21.185364,82.960258,62.93821,71.75042,97.584686,72.605247,63.751743,59.377949,88.360573,59.272202,20.642271,47.721851,31.506279,50.634266,59.566982,51.906776,920.693604,902.018066,940.208557,925.050415,921.9926605,912.6252806,482.5570473,94.961207,61.64506225,41.610813,31.18743657
42696.47546,57,-90.017921,28.92275802,1.55658,-0.377651,3.832336,1.934231,4.462839,3.119719,1.441639,-0.420342,3.760149,2.006509,4.157434,3.03762,8.063734,0.279137,8.06859,0.254505,7.76988,0.467148,7.633562,0.53693,894.084717,896.19873,926.876343,919.153931,926.995117,425.233826,479.375916,543.470825,100.319733,81.490486,103.083145,-58.926365,83.097298,65.640327,64.779297,62.448727,-15.328825,53.755669,42.764614,41.784103,40.285313,32.054722,32.705929,31.367804,29.564613,26.863943,33.765152,32.00523,101.60788,75.97522,66.816521,58.2113,121.480263,83.675697,71.146408,61.256615,106.505569,75.89579,67.037117,60.462097,87.771431,22.705395,-13.492058,51.088776,21.183743,82.960258,62.93821,71.776382,97.636429,72.605247,63.760487,59.377949,88.361916,59.272202,20.642271,47.734287,31.506279,50.608322,59.566982,51.907677,920.665283,902.018066,940.125366,925.050415,921.9647825,912.6617676,482.6935223,94.96445467,61.656005,41.61134333,31.18962757
42696.47615,58,-90.180367,28.97495192,1.504037,-0.430194,3.832336,1.934231,4.495678,3.152558,1.405516,-0.456465,3.770001,2.016361,4.190274,3.07046,8.065376,0.280779,8.070232,0.256147,7.772344,0.469612,7.63192,0.535288,897.120728,900.810547,929.673706,922.290955,929.365845,433.523712,488.538422,554.261658,101.192978,82.691803,105.229347,-59.501904,84.585648,66.17482,65.580063,63.203209,-14.75001,54.323421,43.111767,42.128361,40.619781,32.174091,32.736614,31.607599,29.594009,27.075527,33.986107,32.279243,102.697708,76.673546,67.443565,58.848034,127.967049,84.63179,71.850899,61.883125,110.467453,76.704422,67.691452,61.141525,87.781296,22.721113,-13.891645,51.582153,21.186752,83.924278,63.584526,72.554459,99.994942,73.435638,64.324387,59.911106,90.440224,59.673389,20.648523,48.250263,31.892258,50.955029,60.0368,52.410488,924.104126,904.166138,942.939026,928.222107,924.8578493,915.8523562,492.1079307,96.371376,62.32037825,41.953303,31.35045571
42696.47616,58,-90.198906,28.9809085,1.510605,-0.423626,3.842187,1.944082,4.498962,3.155842,1.405516,-0.456465,3.776569,2.022929,4.18699,3.067176,8.067018,0.282421,8.065306,0.251221,7.770701,0.467969,7.63192,0.535288,897.120728,900.810547,929.673706,922.290955,929.365845,433.523712,488.538422,554.261658,101.192978,82.691803,105.229347,-59.501904,84.585648,66.17482,65.580063,63.203209,-14.75001,54.323421,43.111767,42.128361,40.619781,32.174091,32.736614,31.607599,29.594009,27.075527,33.986107,32.279243,102.697708,76.673546,67.443565,58.848034,127.967049,84.63179,71.850899,61.883125,110.467453,76.704422,67.691452,61.141525,87.781296,22.721113,-13.891645,51.582153,21.186752,83.924278,63.584526,72.554459,99.994942,73.435638,64.324387,59.911106,90.440224,59.673389,20.648523,48.250263,31.892258,50.955029,60.0368,52.410488,924.104126,904.166138,942.939026,928.222107,924.8578493,915.8523562,492.1079307,96.371376,62.32037825,41.953303,31.35045571
42696.47686,59,-90.378571,29.03863486,1.471198,-0.463033,3.838903,1.940798,4.50553,3.16241,1.359541,-0.50244,3.770001,2.016361,4.200126,3.080312,8.06866,0.284063,8.06859,0.254505,7.767417,0.464685,7.635204,0.538572,899.5177,902.783508,933.03009,925.469604,931.725525,441.58902,497.82132,564.80249,102.534897,83.605827,107.652649,-60.545658,84.109489,66.920212,66.483925,63.90752,-16.13138,54.675869,43.456554,42.479782,40.986881,32.262291,32.854988,31.796463,29.813084,27.23597,34.22234,32.35392,103.891022,77.532555,68.152481,59.404667,136.12236,85.610931,72.585114,62.532593,115.405457,77.54911,68.337196,61.666004,88.383888,22.764101,-14.337358,51.969215,21.199249,85.213959,64.2901,73.408562,102.267929,74.493553,65.212418,60.764812,92.144379,59.958691,20.658016,48.658981,32.509899,51.528492,60.649475,52.933868,928.609802,907.210937,945.647644,931.811646,928.3200073,918.5052854,501.4042767,97.93112433,62.9968815,42.307739,31.50557943
42696.47687,59,-90.383873,29.04033839,1.444926,-0.489305,3.832336,1.934231,4.502246,3.159126,1.369393,-0.492588,3.770001,2.016361,4.200126,3.080312,8.058808,0.274211,8.06859,0.254505,7.769059,0.466327,7.630278,0.533646,899.5177,902.783508,933.03009,925.469604,931.725525,441.58902,497.82132,564.80249,102.534897,83.605827,107.652649,-60.545658,84.109489,66.920212,66.483925,63.90752,-16.13138,54.675869,43.456554,42.479782,40.986881,32.262291,32.854988,31.796463,29.813084,27.23597,34.22234,32.35392,103.891022,77.532555,68.152481,59.404667,136.12236,85.610931,72.585114,62.532593,115.405457,77.54911,68.337196,61.666004,88.383888,22.764101,-14.337358,51.969215,21.199249,85.213959,64.2901,73.408562,102.267929,74.493553,65.212418,60.764812,92.144379,59.958691,20.658016,48.658981,32.509899,51.528492,60.649475,52.933868,928.609802,907.210937,945.647644,931.811646,928.3200073,918.5052854,501.4042767,97.93112433,62.9968815,42.307739,31.50557943
42696.47757,60,-90.564415,29.09834654,1.382532,-0.551699,3.769941,1.871836,4.50553,3.16241,1.326702,-0.535279,3.701037,1.947397,4.18699,3.067176,8.060451,0.275854,8.066948,0.252863,7.767417,0.464685,7.63192,0.535288,902.872925,906.043091,935.304687,929.304382,934.962341,449.538513,506.615723,575.116333,103.631088,84.901245,110.39476,-61.769871,85.06813,67.5047,67.410652,64.604736,-16.918415,55.487629,43.807819,42.819302,41.35273,32.70845,33.002884,31.885841,29.866123,27.314457,34.130646,32.487911,105.337059,78.406372,68.817871,60.029842,147.550385,86.789742,73.321747,63.249165,116.84919,78.528557,68.997192,62.281433,90.159805,22.75971,-14.845478,52.419727,21.195314,86.375175,65.019951,74.382118,104.449806,75.596634,66.010406,61.547119,95.430946,60.59248,20.662647,49.146843,33.125122,51.979359,61.385384,53.462036,929.520813,909.792175,948.944885,933.864868,930.5306853,921.6974852,510.423523,99.64236433,63.75192925,42.65995033,31.62804457
42696.47758,60,-90.573685,29.10132499,1.382532,-0.551699,3.763373,1.865268,4.498962,3.155842,1.313566,-0.548415,3.701037,1.947397,4.183706,3.063892,8.067018,0.282421,8.066948,0.252863,7.770701,0.467969,7.63192,0.535288,903.152405,906.705994,935.28186,929.304382,934.962341,449.538513,506.615723,575.116333,103.631088,84.901245,110.856758,-62.065144,85.116516,67.539856,67.410652,64.604736,-17.046688,55.487629,43.807819,42.867409,41.392262,32.711655,33.002884,31.94084,29.866123,27.361868,34.130646,32.54998,105.337059,78.483795,68.878761,60.029842,147.550385,86.850029,73.386864,63.249165,116.816231,78.528557,68.997192,62.341759,90.159805,22.767569,-14.920896,52.419727,21.195314,86.557808,65.096802,74.382118,104.449806,75.718575,66.010406,61.637966,95.430946,60.551189,20.656628,49.146843,33.184402,51.979359,61.391888,53.462036,929.520813,910.273682,948.944885,935.172241,930.9779053,921.8813964,510.423523,99.79636367,63.76071825,42.68916333,31.65199943
42696.47828,61,-90.422272,29.05267599,1.270878,-0.663353,3.500659,1.602554,4.357754,3.014634,0.995027,-0.866954,3.182169,1.428529,3.871734,2.75192,8.067018,0.282421,8.065306,0.251221,7.798615,0.495883,7.720587,0.623955,906.107849,909.491455,939.55011,932.900085,940.489319,457.736664,515.182922,586.133545,105.603989,86.067085,114.239319,-62.819332,86.503799,68.586609,68.523697,65.433098,-17.652988,55.894947,44.151955,43.205006,41.758892,33.071102,33.272522,32.070072,30.125084,27.409277,34.381477,32.608608,107.280304,79.624451,69.647713,60.687622,155.96788,87.95771,74.222366,63.946968,129.816986,79.670998,69.661362,62.994709,93.733681,22.921717,-15.493566,52.936348,21.216608,87.842941,65.963135,75.355659,106.967705,76.862617,67.006432,62.640446,98.048615,60.960915,20.658016,49.609032,34.072559,52.216461,62.092381,54.135693,932.651123,913.099487,952.242065,937.46405,933.8641813,925.7077636,519.684377,101.970131,64.60958775,43.03861767,31.848306
42696.47829,61,-90.417198,29.05104572,1.274162,-0.660069,3.500659,1.602554,4.357754,3.014634,1.011446,-0.850535,3.185453,1.431813,3.875018,2.755204,8.06866,0.284063,8.065306,0.251221,7.800257,0.497525,7.722229,0.625597,906.339539,909.548584,939.524475,932.900085,940.489319,457.736664,515.182922,586.133545,105.603989,86.067085,114.317612,-62.885868,86.437248,68.634293,68.523697,65.433098,-17.644493,55.894947,44.151955,43.217255,41.777744,33.087353,33.272522,32.078781,30.125084,27.409277,34.381477,32.625324,107.280304,79.660477,69.666061,60.687622,155.96788,87.997391,74.241608,63.946968,129.797974,79.670998,69.661362,63.011745,93.733681,22.926338,-15.493323,52.936348,21.216608,87.876785,65.963364,75.355659,106.967705,76.887459,67.006432,62.680359,98.048615,61.003769,20.66913,49.609032,34.088108,52.216461,62.080494,54.135693,932.651123,913.094849,952.242065,937.602173,933.8975525,925.7604004,519.684377,101.9962287,64.62150875,43.04898467,31.85425971
42696.47898,62,-90.519165,29.08380771,1.208484,-0.725747,3.451401,1.553296,4.357754,3.014634,0.929348,-0.932633,3.06723,1.31359,3.842179,2.722365,8.067018,0.282421,8.065306,0.251221,7.796973,0.494241,7.722229,0.625597,906.764038,911.620178,941.566772,941.51947,941.816528,465.274323,522.622314,596.68866,107.594994,88.224266,119.319626,-64.544861,86.252838,69.448936,69.943626,66.504753,-18.246006,56.662567,44.474468,43.560196,42.189434,33.034016,33.372986,32.333534,30.249262,27.665157,34.668823,32.928024,109.574791,80.951691,70.464462,61.37529,155.979004,89.449905,75.109978,64.651123,134.260468,80.825897,70.545708,63.906178,96.893234,22.95014,-15.916852,53.426682,21.212673,89.918892,66.899605,76.352242,109.531334,78.676476,68.371674,64.028107,99.200531,61.571121,20.672604,50.129299,34.360672,52.533745,62.84359,54.743153,934.178711,914.464417,954.71698,947.275757,937.6589663,928.6573972,528.195099,105.0462953,65.6399705,43.40803267,32.03597171
42696.47899,62,-90.512108,29.0815403,1.201916,-0.732315,3.444833,1.546728,4.351186,3.008066,0.916212,-0.945769,3.070513,1.316873,3.85203,2.732216,8.067018,0.282421,8.063664,0.249579,7.798615,0.495883,7.722229,0.625597,906.764038,911.620178,941.566772,941.51947,941.816528,465.274323,522.622314,596.68866,107.594994,88.224266,119.319626,-64.544861,86.252838,69.448936,69.943626,66.504753,-18.246006,56.662567,44.474468,43.560196,42.189434,33.034016,33.372986,32.333534,30.249262,27.665157,34.668823,32.928024,109.574791,80.951691,70.464462,61.37529,155.979004,89.449905,75.109978,64.651123,134.260468,80.825897,70.545708,63.906178,96.893234,22.95014,-15.916852,53.426682,21.212673,89.918892,66.899605,76.352242,109.531334,78.676476,68.371674,64.028107,99.200531,61.571121,20.672604,50.129299,34.360672,52.533745,62.84359,54.743153,934.178711,914.464417,954.71698,947.275757,937.6589663,928.6573972,528.195099,105.0462953,65.6399705,43.40803267,32.03597171
42696.47969,63,-90.616722,29.11515278,1.182212,-0.752019,3.362735,1.46463,4.26252,2.9194,0.878447,-0.983534,2.96871,1.21507,3.760081,2.640267,8.065376,0.280779,8.081726,0.267641,7.798615,0.495883,7.723871,0.627239,909.868896,913.546387,942.487854,944.268066,942.536499,472.902557,530.868164,607.859619,110.396347,90.943237,124.786713,-66.150726,87.351379,70.421715,71.672546,68.051506,-18.940256,57.261795,44.829979,43.931835,42.646603,33.195389,33.575264,32.460659,30.401651,27.677351,34.785385,32.935577,112.468781,82.427834,71.491501,62.198681,161.767136,91.059471,76.115288,65.60762,133.906769,82.205292,71.532455,64.783104,99.489174,22.957996,-16.411873,53.939613,21.246231,92.178497,68.076805,77.937798,112.756264,80.883415,70.051064,65.626213,100.629021,62.373604,20.679781,50.745934,34.619907,52.38052,63.433662,55.443314,935.226257,915.302307,956.380371,950.309631,939.3046415,930.5415404,537.2101133,108.7087657,66.8518905,43.80280567,32.14732514
42696.4797,63,-90.615623,29.11479967,1.178928,-0.755303,3.359451,1.461346,4.26252,2.9194,0.883373,-0.978608,2.96871,1.21507,3.760081,2.640267,8.073586,0.288989,8.083367,0.269282,7.800257,0.497525,7.723871,0.627239,909.868896,913.546387,942.487854,944.268066,942.536499,472.902557,530.868164,607.859619,110.396347,90.943237,124.786713,-66.150726,87.351379,70.421715,71.672546,68.051506,-18.940256,57.261795,44.829979,43.931835,42.646603,33.195389,33.575264,32.460659,30.401651,27.677351,34.785385,32.935577,112.468781,82.427834,71.491501,62.198681,161.767136,91.059471,76.115288,65.60762,133.906769,82.205292,71.532455,64.783104,99.489174,22.957996,-16.411873,53.939613,21.246231,92.178497,68.076805,77.937798,112.756264,80.883415,70.051064,65.626213,100.629021,62.373604,20.679781,50.745934,34.619907,52.38052,63.433662,55.443314,935.226257,915.302307,956.380371,950.309631,939.3046415,930.5415404,537.2101133,108.7087657,66.8518905,43.80280567,32.14732514
42696.4804,64,-90.980461,29.23202212,1.169077,-0.765154,3.237945,1.33984,4.147583,2.804463,0.768436,-1.093545,2.807796,1.054156,3.64186,2.522046,8.071944,0.287347,8.096503,0.282418,7.806825,0.504093,7.727155,0.630523,911.906555,916.149292,944.352539,947.526611,936.648682,480.362183,538.919739,618.911316,114.451286,95.02169,131.204041,-67.872154,88.570427,71.374458,74.27562,69.863045,-19.757513,58.261841,45.20079,44.326481,43.175739,33.405483,33.797405,32.632423,30.598074,27.852427,34.953121,33.204086,115.852196,84.361671,72.812904,63.183929,165.77562,93.088913,77.363388,66.577995,139.099838,83.80558,72.690727,65.912064,101.529671,22.98642,-17.025591,54.595528,21.288813,95.083939,69.644348,80.012306,116.912369,83.348083,72.183662,67.677795,102.542336,63.305885,20.6689,51.489262,34.990135,50.404816,64.330887,56.236298,937.733276,917.997986,957.446472,953.169922,941.586914,931.3167358,546.0644127,113.5590057,68.443741,44.23433667,32.34900271
42696.48041,64,-90.986427,29.233939,1.175644,-0.758587,3.244513,1.346408,4.144299,2.801179,0.761868,-1.100113,2.81108,1.05744,3.64186,2.522046,8.06866,0.284063,8.099788,0.285703,7.810109,0.507377,7.722229,0.625597,911.906555,916.149292,944.352539,947.648132,935.584778,481.28186,539.756775,620.136169,115.129799,95.754173,131.204041,-67.872154,88.570427,71.374458,74.534943,70.083069,-19.757513,58.383583,45.228191,44.326481,43.175739,33.405483,33.765839,32.632423,30.623081,27.852427,35.013443,33.204086,116.26519,84.361671,72.812904,63.284138,166.233429,93.088913,77.363388,66.669823,139.099838,83.931664,72.829468,65.912064,101.734779,22.98642,-17.025591,54.646389,21.282103,95.083939,69.644348,80.213509,117.415878,83.348083,72.474121,67.677795,102.790169,63.305885,20.6689,51.574036,34.990135,50.421738,64.330887,56.328934,937.342346,917.997986,957.963928,953.169922,941.6185455,931.1282592,547.058268,114.0293377,68.59401325,44.24347033,32.35668314
