Extension,Load,Tensile strain,Tensile stress,Strain 1,Tensile extension,Offset strain,Tensile stress offset
3.35319,"5,544.13",0.03212,619.10974,0.002,1.60584,,
3.355,"5,541.88",0.03214,618.85925,0.002,1.60697,,
3.35694,"5,543.92",0.03216,619.08685,0.002,1.60818,,
3.3585,"5,540.03",0.03218,618.65204,0.002,1.60916,,
3.35975,"5,531.89",0.0322,617.74365,0.002,1.60994,,
3.36194,"5,534.90",0.03223,618.0788,0.002,1.61131,,
3.3635,"5,530.89",0.03225,617.63196,0.002,1.61229,,
3.36487,"5,525.63",0.03226,617.04382,0.002,1.61315,,
3.36656,"5,521.27",0.03228,616.55774,0.002,1.6142,,
3.36869,"5,523.78",0.03231,616.83728,0.002,1.61553,,
3.37025,"5,519.99",0.03233,616.41473,0.002,1.6165,,
3.37137,"5,510.25",0.03234,615.32642,0.002,1.61721,,
3.37356,"5,511.53",0.03237,615.4696,0.002,1.61857,,
3.37519,"5,509.08",0.03239,615.19586,0.002,1.61959,,
3.37669,"5,504.17",0.03241,614.64789,0.002,1.62053,,
3.37819,"5,498.43",0.03243,614.00684,0.002,1.62147,,
3.38025,"5,499.83",0.03246,614.16351,0.002,1.62275,,
3.382,"5,496.68",0.03248,613.81165,0.002,1.62385,,
3.383,"5,486.73",0.03249,612.70062,0.002,1.62447,,
3.38519,"5,486.45",0.03252,612.66907,0.002,1.62584,,
3.38687,"5,485.23",0.03254,612.53223,0.002,1.62689,,
3.38844,"5,480.15",0.03256,611.96503,0.002,1.62787,,
3.38981,"5,472.65",0.03257,611.1275,0.002,1.62873,,
3.39187,"5,473.44",0.0326,611.21606,0.002,1.63002,,
3.39375,"5,470.93",0.03262,610.9353,0.002,1.63119,,
3.39481,"5,461.04",0.03264,609.83087,0.002,1.63186,,
3.39675,"5,457.78",0.03266,609.46686,0.002,1.63307,,
3.3985,"5,456.58",0.03268,609.33386,0.002,1.63416,,
3.40012,"5,451.75",0.0327,608.79376,0.002,1.63518,,
3.40144,"5,443.96",0.03272,607.92456,0.002,1.636,,
3.40362,"5,444.19",0.03275,607.94965,0.002,1.63736,,
3.40544,"5,441.49",0.03277,607.64868,0.002,1.6385,,
3.4065,"5,432.03",0.03278,606.59155,0.002,1.63916,,
3.40825,"5,426.61",0.03281,605.98615,0.002,1.64025,,
3.41019,"5,426.99",0.03283,606.02875,0.002,1.64147,,
3.41181,"5,421.08",0.03285,605.3692,0.002,1.64248,,
3.41312,"5,413.09",0.03287,604.47656,0.002,1.6433,,
3.41525,"5,411.50",0.03289,604.29889,0.002,1.64463,,
3.41706,"5,409.04",0.03292,604.02502,0.002,1.64576,,
3.41825,"5,400.19",0.03293,603.03589,0.002,1.6465,,
3.41975,"5,392.32",0.03295,602.15717,0.002,1.64744,,
3.42194,"5,394.51",0.03298,602.40216,0.002,1.64881,,
3.42356,"5,388.09",0.033,601.68506,0.002,1.64982,,
3.42487,"5,379.96",0.03301,600.77704,0.002,1.65065,,
3.42675,"5,375.29",0.03304,600.25549,0.002,1.65182,,
3.42869,"5,373.99",0.03306,600.11011,0.002,1.65303,,
3.43006,"5,366.22",0.03308,599.24323,0.002,1.65389,,
3.43144,"5,356.76",0.03309,598.18695,0.002,1.65475,,
3.43356,"5,357.03",0.03312,598.21692,0.002,1.65607,,
3.43519,"5,350.14",0.03314,597.44696,0.002,1.65709,,
3.43656,"5,343.63",0.03316,596.72021,0.00201,1.65795,,
3.43837,"5,337.02",0.03318,595.9823,0.00201,1.65908,,
3.44044,"5,336.76",0.03321,595.95331,0.002,1.66037,,
3.44181,"5,327.51",0.03322,594.92041,0.002,1.66123,,
3.44306,"5,316.40",0.03324,593.67987,0.002,1.66201,,
3.44519,"5,316.10",0.03327,593.64618,0.002,1.66334,,
3.44687,"5,310.26",0.03329,592.99408,0.002,1.6644,,
3.44825,"5,302.40",0.03331,592.11597,0.002,1.66525,,
3.44994,"5,295.20",0.03333,591.31195,0.002,1.66631,,
3.45206,"5,294.89",0.03335,591.27704,0.002,1.66764,,
3.45356,"5,285.90",0.03337,590.27332,0.002,1.66857,,
3.45469,"5,274.42",0.03339,588.99109,0.002,1.66928,,
3.45681,"5,272.46",0.03341,588.77325,0.00201,1.67061,,
3.45856,"5,267.89",0.03343,588.26263,0.002,1.6717,,
3.45994,"5,258.21",0.03345,587.18195,0.002,1.67256,,
3.4615,"5,249.67",0.03347,586.22833,0.002,1.67354,,
3.46369,"5,248.37",0.0335,586.08276,0.002,1.6749,,
3.46531,"5,240.46",0.03352,585.19946,0.00201,1.67592,,
3.46644,"5,228.00",0.03353,583.80786,0.00201,1.67662,,
3.46844,"5,223.29",0.03356,583.28192,0.00201,1.67787,,
3.47019,"5,218.99",0.03358,582.80206,0.00201,1.67897,,
3.47175,"5,210.45",0.0336,581.84827,0.002,1.67994,,
3.47312,"5,199.50",0.03362,580.62592,0.002,1.6808,,
3.47531,"5,197.72",0.03364,580.42609,0.002,1.68217,,
3.47706,"5,190.83",0.03367,579.6571,0.002,1.68326,,
3.47812,"5,177.93",0.03368,578.21649,0.00201,1.68393,,
3.48,"5,170.80",0.0337,577.42072,0.00201,1.6851,,
3.48187,"5,167.76",0.03373,577.08099,0.00201,1.68627,,
3.48344,"5,157.65",0.03374,575.9516,0.00201,1.68725,,
3.48481,"5,147.23",0.03376,574.78882,0.00201,1.68811,,
3.487,"5,143.72",0.03379,574.39624,0.00201,1.68947,,
3.48875,"5,135.27",0.03381,573.45337,0.00201,1.69057,,
3.48987,"5,122.51",0.03383,572.02832,0.00201,1.69127,,
3.49156,"5,112.47",0.03385,570.90674,0.00201,1.69232,,
3.49362,"5,110.39",0.03387,570.6748,0.00201,1.69361,,
3.49512,"5,099.33",0.03389,569.43915,0.002,1.69455,,
3.49644,"5,087.34",0.03391,568.10046,0.002,1.69537,,
3.4985,"5,082.06",0.03393,567.51105,0.002,1.69666,,
3.50037,"5,074.74",0.03396,566.6933,0.002,1.69783,,
3.50169,"5,061.38",0.03397,565.20154,0.00201,1.69865,,
3.50306,"5,048.81",0.03399,563.79828,0.00201,1.69951,,
3.50525,"5,047.34",0.03402,563.63342,0.00201,1.70088,,
3.50681,"5,034.25",0.03404,562.17224,0.002,1.70186,,
3.50812,"5,022.19",0.03405,560.82483,0.002,1.70268,,
3.51012,"5,014.30",0.03408,559.94464,0.002,1.70393,,
3.51206,"5,006.88",0.0341,559.11554,0.002,1.70514,,
3.51344,"4,993.60",0.03412,557.63263,0.002,1.706,,
3.51469,"4,978.13",0.03414,555.9046,0.002,1.70678,,
3.51687,"4,973.92",0.03416,555.435,0.002,1.70815,,
3.51844,"4,961.78",0.03418,554.07935,0.002,1.70912,,
3.51987,"4,948.79",0.0342,552.62885,0.002,1.71002,,
3.52175,"4,937.89",0.03422,551.41144,0.00201,1.71119,,
3.52369,"4,929.93",0.03425,550.52252,0.00201,1.7124,,
3.52519,"4,914.97",0.03427,548.85236,0.00201,1.71334,,
3.52631,"4,898.00",0.03428,546.95648,0.00201,1.71404,,
3.52862,"4,893.11",0.03431,546.41058,0.00201,1.71549,,
3.53019,"4,879.28",0.03433,544.86682,0.00201,1.71647,,
3.53156,"4,864.55",0.03435,543.22125,0.002,1.71732,,
3.53325,"4,851.18",0.03437,541.72858,0.002,1.71838,,
3.53537,"4,842.72",0.03439,540.784,0.00201,1.71971,,
3.53694,"4,826.26",0.03441,538.9458,0.002,1.72068,,
3.53806,"4,806.55",0.03443,536.74469,0.002,1.72139,,
3.54031,"4,798.58",0.03446,535.85541,0.002,1.72279,,
3.54181,"4,782.53",0.03447,534.06244,0.00201,1.72373,,
3.54325,"4,766.40",0.03449,532.26166,0.00201,1.72463,,
3.54487,"4,750.96",0.03451,530.53711,0.00201,1.72564,,
3.54706,"4,740.72",0.03454,529.39398,0.00201,1.72701,,
3.54869,"4,722.01",0.03456,527.30469,0.00201,1.72803,,
3.54969,"4,699.31",0.03457,524.76886,0.00201,1.72865,,
3.55181,"4,687.06",0.0346,523.40137,0.00201,1.72998,,
3.5535,"4,670.45",0.03462,521.54688,0.002,1.73104,,
3.55506,"4,651.23",0.03464,519.4007,0.002,1.73201,,
3.55656,"4,630.05",0.03466,517.03467,0.002,1.73295,,
3.55869,"4,615.28",0.03469,515.38556,0.00201,1.73428,,
3.56037,"4,592.79",0.03471,512.87396,0.00201,1.73533,,
3.56144,"4,566.42",0.03472,509.92981,0.00201,1.736,,
3.56344,"4,547.15",0.03474,507.77762,0.002,1.73725,,
3.56525,"4,524.54",0.03477,505.2529,0.00201,1.73838,,
3.56675,"4,494.91",0.03479,501.94412,0.002,1.73932,,
3.56812,"4,466.09",0.0348,498.72552,0.002,1.74018,,
3.57025,"4,442.21",0.03483,496.05908,0.00201,1.7415,,
3.57206,"4,408.38",0.03485,492.28149,0.00201,1.74264,,
3.57319,"4,363.61",0.03487,487.28186,0.00201,1.74334,,
3.57506,"4,325.11",0.03489,482.98267,0.00201,1.74451,,
3.57694,"4,277.52",0.03491,477.66818,0.002,1.74568,,
3.57844,"4,204.85",0.03493,469.55322,0.00201,1.74662,,
3.579,"4,074.76",0.03494,455.02646,0.00201,1.74697,,
3.57919,"3,791.46",0.03494,423.3898,0.002,1.74709,,
3.57931,"3,602.48",0.03494,402.28735,0.002,1.74717,,
3.57944,"3,396.65",0.03494,379.30164,0.002,1.74725,,
3.57962,"3,174.00",0.03495,354.43918,0.002,1.74736,,
3.57975,"2,939.20",0.03495,328.21902,0.002,1.74744,,
3.57987,"2,700.19",0.03495,301.52856,0.00199,1.74752,,
3.58,"2,461.65",0.03495,274.89154,0.00197,1.7476,,
